palavra_1,palavra_2,palavra_3,forca_global,rank_global,forca_peso,rank_peso,forca_global_peso,rank_global_peso
CLIPS,FRUTO,VAZEM,0.8755888,112,1.3794393,524,0.1092766,923
CLIPS,JORGE,TUMBA,0.8754393,113,1.2957009,869,0.1070778,1215
CLIPS,JOGAM,TURBE,0.8754393,113,1.3626168,599,0.110633,748
BRUTO,CLIPS,VEJAM,0.8754019,114,1.3988785,438,0.1142651,370
CLIPS,JOVEM,TURBA,0.8754019,114,1.3869159,491,0.1137006,434
CLIPS,TURBO,VEJAM,0.8754019,114,1.4549533,210,0.119113,71
BRUTA,CLIPS,JOVEM,0.8754019,114,1.3308411,734,0.1088527,985
BRUTA,CLIPS,GOZEM,0.8753271,115,1.3442991,673,0.1091202,949
CLIPS,TRAGO,ZUMBE,0.8753271,115,1.1349533,1241,0.0840317,2139
CLIPS,GOZAM,TURBE,0.8753271,115,1.3631776,596,0.1106169,751
CLIPS,GRUTA,ZOMBE,0.8753271,115,1.2147664,1108,0.1018232,1682
CLIPS,GOZEM,TURBA,0.8753271,115,1.4003738,431,0.1139681,396
CLIPS,GRATO,ZUMBE,0.8753271,115,1.1596262,1208,0.0847585,2128
CLIPS,TRAVO,ZUMBE,0.8752897,116,1.1349533,1241,0.0840308,2140
CLIPS,TRAVE,ZUMBO,0.8752897,116,1.1349533,1241,0.0840308,2140
CLIPS,TURVE,ZOMBA,0.8752897,116,1.2923364,884,0.1070503,1219
CLIPS,VETAR,ZUMBO,0.8752897,116,1.3392523,695,0.1118311,607
CLIPS,VERTO,ZUMBA,0.8752897,116,1.4102804,388,0.1162838,198
CLIPS,VERTA,ZUMBO,0.8752897,116,1.4102804,388,0.1162838,198
CLIPS,VETOR,ZUMBA,0.8752897,116,1.2282243,1075,0.100093,1755
CLIPS,TREVA,ZUMBO,0.8752897,116,1.2274766,1077,0.1014744,1701
CLIPS,VOTAR,ZUMBE,0.8752897,116,1.257757,992,0.1035813,1545
CLIPS,TROVA,ZUMBE,0.8752897,116,1.1164486,1247,0.0900313,2018
BRINS,FULGE,VOTAM,0.8752897,116,1.4001869,432,0.1082114,1080
BRUTO,CLIPS,VAZEM,0.8752897,116,1.3629907,597,0.1089373,973
CLIPS,TURVA,ZOMBE,0.8752897,116,1.2923364,884,0.1070503,1219
CLIPS,TURBO,VAZEM,0.8752897,116,1.4190654,351,0.1137852,423
CLIPS,TREVO,ZUMBA,0.8752897,116,1.2274766,1077,0.1014744,1701
ALGOZ,PUDIM,TRENS,0.8751776,117,1.0807477,1268,0.0760633,2182
CLIPS,GRUDE,MONJA,0.8748037,118,1.2818692,923,0.1035924,1541
CLIPS,GRUDO,MANJE,0.8748037,118,1.288785,896,0.1031535,1587
CLIPS,GRUDE,MANJO,0.8748037,118,1.288785,896,0.1031535,1587
BRINS,FUCEM,VOGAL,0.8748037,118,1.3936449,462,0.1105031,762
CLIPS,JURAM,VENDO,0.8747664,119,1.511028,50,0.1203497,36
CLIPS,URJAM,VENDO,0.8747664,119,1.3828037,512,0.1131712,479
CLIPS,RUJAM,VENDO,0.8747664,119,1.4568224,203,0.1161331,205
CLIPS,GORDA,ZUNEM,0.8746916,120,1.4515888,225,0.1151685,285
CLIPS,MAGRO,NUDEZ,0.8746916,120,1.297757,862,0.1064598,1282
CLIPS,MAGNO,REDUZ,0.8746916,120,1.2302804,1070,0.1040753,1510
CLIPS,URDEM,ZANGO,0.8746916,120,1.3074766,831,0.1070119,1222
CLIPS,DUREM,ZANGO,0.8746916,120,1.4401869,267,0.1143074,367
CLIPS,DROGA,ZUNEM,0.8746916,120,1.2573832,994,0.0977274,1836
CLIPS,NUDEZ,ROGAM,0.8746916,120,1.331215,732,0.109859,847
CLIPS,GORAM,NUDEZ,0.8746916,120,1.384486,504,0.1140498,391
CLIPS,DRAGO,ZUNEM,0.8746916,120,1.2758879,941,0.0917268,1981
BURGO,CLIPS,FEDAM,0.8746168,121,1.4968224,84,0.119065,74
BUFEM,CLIPS,DRAGO,0.8746168,121,1.248972,1021,0.0902705,2005
BUFEM,CLIPS,DROGA,0.8746168,121,1.2304673,1069,0.0962711,1868
BUFEM,CLIPS,GORDA,0.8746168,121,1.4246729,329,0.1137122,432
CLIPS,HAREM,JUNTO,0.8744673,122,1.4547664,211,0.1155578,250
CLIPS,RUJAM,TENHO,0.8744673,122,1.442243,257,0.1163981,187
CLIPS,TENHO,URJAM,0.8744673,122,1.3682243,573,0.1134362,459
JULHO,PICAM,TRENS,0.8744673,122,1.3753271,544,0.1083197,1056
CAPIM,JULHO,TRENS,0.8744673,122,1.3099065,824,0.1018285,1681
CLIPS,HUMOR,JANTE,0.8744673,122,1.197757,1147,0.0933454,1947
CLIPS,JURAM,TENHO,0.8744673,122,1.4964486,85,0.1206147,26
CLIPS,JUNHO,TRAEM,0.8744673,122,1.2947664,873,0.0926966,1962
CLIPS,JUNHO,TREMA,0.8744673,122,1.2861682,905,0.1029594,1599
CLIPS,HORTA,ZUNEM,0.8743551,123,1.444486,250,0.1159702,219
CAPUZ,MILHO,TRENS,0.8743551,123,1.2265421,1080,0.0993032,1789
LUZAM,PICHO,TRENS,0.8743551,123,1.3519626,645,0.1073984,1172
CLIPS,HUMOR,TENAZ,0.8743551,123,1.262243,977,0.1026834,1622
BUFEM,CLIPS,HORTA,0.8742804,124,1.4175701,356,0.1145139,349
FOLHA,PUDIM,TRENS,0.8741308,125,1.3469159,663,0.1018378,1680
FALHO,PUDIM,TRENS,0.8741308,125,1.3538318,637,0.1013989,1708
CLIPS,FURTO,VEXAM,0.8740935,126,1.517757,38,0.1205392,31
CLIPS,FRUTO,VEXAM,0.8740935,126,1.415514,366,0.1145845,341
CLIPS,FUNGA,VETOR,0.8738318,127,1.3366355,705,0.1021717,1660
CLIPS,FUNGO,VETAR,0.8738318,127,1.4476636,240,0.1139098,406
CLIPS,FUNGO,TRAVE,0.8738318,127,1.2433645,1038,0.0861095,2097
CLIPS,FUNGO,VERTA,0.8738318,127,1.5186916,37,0.1183625,89
BURGO,CLIPS,TAXEM,0.8738318,127,1.4274766,317,0.1138796,410
BOLHA,PUDIM,TRENS,0.8738318,127,1.3304673,736,0.1014985,1699
CLIPS,FUNGA,VERTO,0.8738318,127,1.5186916,37,0.1183625,89
CLIPS,FUNGO,TREVA,0.8738318,127,1.3358879,709,0.1035531,1547
CLIPS,FUNGA,TREVO,0.8738318,127,1.3358879,709,0.1035531,1547
BRUTO,CLIPS,VEXAM,0.8737944,128,1.3990654,437,0.1142452,373
BRUXA,CLIPS,VOTEM,0.8737944,128,1.3340187,719,0.1087681,992
CLIPS,TURBO,VEXAM,0.8737944,128,1.4551402,209,0.1190931,72
BRUXO,CLIPS,VETAM,0.8737944,128,1.3783178,529,0.1136667,438
CLIPS,FENDA,HUMOR,0.8736449,129,1.3026168,845,0.1016745,1687
CLIPS,FUNDO,HAREM,0.8736449,129,1.4850467,112,0.1151982,282
BRINS,CAPTE,VULGO,0.8735327,130,1.3839252,506,0.1063515,1291
BURGO,CLIPS,VENTA,0.8735327,130,1.502243,69,0.1180233,98
BUCHO,DIGAM,TRENS,0.8733458,131,1.3448598,671,0.1065468,1274
BRINS,CHAME,DUPLO,0.8733458,131,1.1416822,1230,0.083025,2153
ACHEM,BRINS,DUPLO,0.8733458,131,1.1970093,1149,0.0937911,1929
BANHE,CLIPS,DURMO,0.8733458,131,1.3781308,530,0.1077022,1125
BRINS,CHUTE,DOGMA,0.8733458,131,1.2614953,980,0.1024319,1643
BANHO,CLIPS,URDEM,0.8733458,131,1.3465421,665,0.1075874,1142
BRINS,DUPLO,MECHA,0.8733458,131,1.3392523,695,0.1110254,709
BUNDO,CLIPS,HAREM,0.8733458,131,1.4685981,162,0.114859,316
BANHO,CLIPS,DUREM,0.8733458,131,1.4792523,131,0.114883,310
BRINS,CHUPA,MOLDE,0.8733458,131,1.275514,943,0.1034511,1561
BRINS,CHUPE,MOLDA,0.8733458,131,1.275514,943,0.1034511,1561
BRINS,DUCHA,VOTEM,0.8733084,132,1.3885981,483,0.1104449,771
BRINS,CHUVA,DOTEM,0.8733084,132,1.3334579,722,0.1087271,998
ADVEM,BRINS,CHUTO,0.8733084,132,1.2454206,1029,0.0956092,1882
CLIPS,TRAJO,ZUNEM,0.8733084,132,1.2803738,926,0.0925636,1964
BRINS,CHUTO,VEDAM,0.8733084,132,1.413271,375,0.1146245,337
CLIPS,JAZEM,TURNO,0.8733084,132,1.3893458,480,0.113214,474
ADVIM,BUCHO,TRENS,0.8733084,132,1.1586916,1211,0.0858777,2104
CLIPS,JUNTO,REZAM,0.8733084,132,1.4446729,249,0.1167203,163
CLIPS,JAZEM,NUTRO,0.8733084,132,1.3228037,767,0.108186,1083
CLIPS,JUNTO,ZERAM,0.8733084,132,1.4940187,94,0.1209006,22
BRINS,CHUTO,DEVAM,0.8733084,132,1.3940187,460,0.1142278,374
BROTA,CLIPS,FUJEM,0.8732336,133,1.2975701,863,0.0985202,1817
BROTE,CLIPS,FUJAM,0.8732336,133,1.2603738,984,0.095169,1896
CLIPS,FORJE,TUMBA,0.8732336,133,1.3368224,704,0.1078596,1112
CLIPS,FUJAM,OBTER,0.8732336,133,1.2216822,1095,0.0960076,1877
BUFEM,CLIPS,TRAJO,0.8732336,133,1.2534579,1009,0.0911073,1992
BOTAR,CLIPS,FUJEM,0.8732336,133,1.4024299,422,0.1110864,701
CLIPS,MUNDO,VEXAR,0.8731589,134,1.4220561,340,0.1141314,385
CLIPS,FARTO,ZUMBE,0.8731215,135,1.3523364,643,0.1078131,1114
CLIPS,FEROZ,TUMBA,0.8731215,135,1.3091589,825,0.1054396,1387
CLIPS,FURTA,ZOMBE,0.8731215,135,1.3454206,669,0.108252,1073
CLIPS,FROTA,ZUMBE,0.8731215,135,1.1695327,1195,0.091233,1990
CLIPS,FRETA,ZUMBO,0.8731215,135,1.2805607,925,0.1026761,1623
CLIPS,FAZEM,TURBO,0.8731215,135,1.4357009,286,0.1140031,394
CLIPS,TRUFA,ZOMBE,0.8731215,135,1.1714019,1191,0.100675,1738
BRUTO,CLIPS,FAZEM,0.8731215,135,1.3796262,523,0.1091552,945
CLIPS,FURTE,ZOMBA,0.8731215,135,1.3454206,669,0.108252,1073
CLIPS,FRUTA,ZOMBE,0.8731215,135,1.2431776,1039,0.1022972,1650
CLIPS,FRETO,ZUMBA,0.8731215,135,1.2805607,925,0.1026761,1623
CLIPS,FORTE,ZUMBA,0.8731215,135,1.3454206,669,0.108252,1073
CLIPS,FATOR,ZUMBE,0.8731215,135,1.1702804,1193,0.0916222,1984
CLIPS,FARTE,ZUMBO,0.8731215,135,1.3523364,643,0.1078131,1114
FUZIL,PODAM,TRENS,0.872972,136,1.2848598,912,0.1005715,1742
DOPAM,FUZIL,TRENS,0.872972,136,1.237757,1052,0.0993742,1786
CHUPO,LIXAM,TRENS,0.8728598,137,1.2594393,988,0.1046279,1465
COLHI,PUXAM,TRENS,0.8728598,137,1.3642991,591,0.1048632,1441
BRINS,MUDEZ,PLOTA,0.8726729,138,1.2216822,1095,0.0953192,1892
BRINS,MUDEZ,PLATO,0.8726729,138,1.2401869,1045,0.0893187,2030
CLIPS,DRENO,FUJAM,0.8725981,139,1.315514,800,0.1046612,1463
CLIPS,FUJEM,NARDO,0.8725981,139,1.4280374,316,0.1132479,470
CLIPS,FUJAM,RENDO,0.8725981,139,1.4734579,145,0.116351,195
CLIPS,FUJAM,RONDE,0.8725981,139,1.3919626,469,0.1081013,1087
CLIPS,FUNDO,RAJEM,0.8725981,139,1.4360748,285,0.1110135,711
CLIPS,FUNDE,MAJOR,0.8725981,139,1.2528972,1011,0.0939425,1925
CLIPS,FENDO,JURAM,0.8725981,139,1.5276636,24,0.1205676,27
CLIPS,FENDO,URJAM,0.8725981,139,1.3994393,435,0.1133891,463
ANDOR,CLIPS,FUJEM,0.8725981,139,1.1758879,1185,0.0851029,2123
CLIPS,FENDO,RUJAM,0.8725981,139,1.4734579,145,0.116351,195
CLIPS,FUJEM,RONDA,0.8725981,139,1.4291589,313,0.1114524,650
CLIPS,FUNDO,REJAM,0.8725981,139,1.4734579,145,0.116351,195
CLIPS,FERAZ,MUNDO,0.872486,140,1.4958879,87,0.1193391,59
CLIPS,FARDO,ZUNEM,0.872486,140,1.4869159,108,0.1152035,281
CLIPS,MUNDO,REFAZ,0.872486,140,1.391028,472,0.1141291,386
CLIPS,FORAM,NUDEZ,0.872486,140,1.4128972,377,0.1145238,347
CLIPS,FUNDO,ZERAM,0.872486,140,1.5242991,30,0.120541,30
CLIPS,FORMA,NUDEZ,0.872486,140,1.348972,655,0.1106941,744
CLIPS,FUNDO,REZAM,0.872486,140,1.4749533,141,0.1163607,194
CLIPS,FEDOR,ZUNAM,0.872486,140,1.3476636,660,0.10467,1461
CLIPS,MOFAR,NUDEZ,0.872486,140,1.2730841,949,0.107332,1180
CLIPS,FAZER,MUNDO,0.872486,140,1.4026168,421,0.1090414,962
BUNDO,CLIPS,REJAM,0.8722991,141,1.4570093,202,0.1160118,216
BONDE,CLIPS,RUJAM,0.8722991,141,1.375514,543,0.107762,1120
BONDE,CLIPS,URJAM,0.8722991,141,1.3014953,849,0.1048001,1446
BANDO,CLIPS,JUREM,0.8722991,141,1.4738318,144,0.1148909,308
BUNDE,CLIPS,MAJOR,0.8722991,141,1.2364486,1056,0.0936032,1939
BANJO,CLIPS,URDEM,0.8722991,141,1.335514,711,0.107481,1162
BUNDO,CLIPS,RAJEM,0.8722991,141,1.4196262,349,0.1106743,745
BANJO,CLIPS,DUREM,0.8722991,141,1.4682243,163,0.1147766,322
BONDE,CLIPS,JURAM,0.8722991,141,1.4297196,310,0.1119786,593
BENZO,CLIPS,MUDAR,0.8721869,142,1.4069159,402,0.1137597,426
CLIPS,MUNDO,ZEBRA,0.8721869,142,1.3839252,506,0.1124599,545
CLIPS,RENDA,ZUMBO,0.8721869,142,1.3661682,583,0.1120757,581
BENZO,CLIPS,URDAM,0.8721869,142,1.3678505,575,0.1127796,510
BARDO,CLIPS,ZUNEM,0.8721869,142,1.4704673,153,0.1148643,314
CLIPS,RONDE,ZUMBA,0.8721869,142,1.2846729,913,0.103826,1523
BORDE,CLIPS,ZUNAM,0.8721869,142,1.4263551,322,0.1119521,597
BRINS,COZEM,DUPLA,0.8721869,142,1.3672897,578,0.1102545,794
CLIPS,NARDO,ZUMBE,0.8721869,142,1.2835514,919,0.1056215,1370
BRINS,CAPUZ,MOLDE,0.8721869,142,1.2405607,1043,0.0993658,1787
BORDA,CLIPS,ZUNEM,0.8721869,142,1.4635514,177,0.1153032,266
BRINS,MUDEZ,POLCA,0.8721869,142,1.3702804,564,0.1096154,878
BRAMO,CLIPS,NUDEZ,0.8721869,142,1.1751402,1187,0.0873353,2069
ANDRE,CLIPS,ZUMBO,0.8721869,142,1.1370093,1239,0.088236,2044
BENZO,CLIPS,DURAM,0.8721869,142,1.5005607,74,0.1200752,45
BENZO,CLIPS,DURMA,0.8721869,142,1.4366355,283,0.1162455,201
BUNDO,CLIPS,ZERAM,0.8721869,142,1.5078505,55,0.1202018,41
BUNDO,CLIPS,REZAM,0.8721869,142,1.4585047,197,0.1160215,214
BENZA,CLIPS,DURMO,0.8721869,142,1.4366355,283,0.1162455,201
CLIPS,DOBRE,ZUNAM,0.8721869,142,1.3304673,736,0.1063927,1288
BRADO,CLIPS,ZUNEM,0.8721869,142,1.3061682,835,0.0922837,1971
CLIPS,DRENA,ZUMBO,0.8721869,142,1.2082243,1128,0.1003859,1750
BRINS,MUDEZ,PALCO,0.8721869,142,1.3771963,535,0.1091765,941
CLIPS,DOBRA,ZUNEM,0.8721869,142,1.3676636,576,0.1097438,858
CLIPS,RENDO,ZUMBA,0.8721869,142,1.3661682,583,0.1120757,581
CLIPS,DRENO,ZUMBA,0.8721869,142,1.2082243,1128,0.1003859,1750
ANDOR,CLIPS,ZUMBE,0.8721869,142,1.0314019,1279,0.0774764,2179
CLIPS,RONDA,ZUMBE,0.8721869,142,1.2846729,913,0.103826,1523
CLIPS,TORAX,ZUNEM,0.8717009,143,1.4351402,289,0.1166165,172
BUFEM,CLIPS,TORAX,0.8716262,144,1.4082243,396,0.1151602,288
ADVIM,JULGO,TRENS,0.8715514,145,1.1448598,1227,0.0859686,2101
DUPLO,FIXAM,TRENS,0.8714766,146,1.3061682,835,0.1051921,1405
BRINS,CAPTO,FULGE,0.8713645,147,1.4005607,430,0.1065694,1272
BRINS,FULGE,PACTO,0.8713645,147,1.4039252,414,0.1059561,1340
BROTE,CLIPS,FUNGA,0.8713645,147,1.2614953,980,0.0929724,1955
BRETA,CLIPS,FUNGO,0.8713645,147,1.3725234,556,0.1044155,1483
CLIPS,FUNGA,OBTER,0.8713645,147,1.2228037,1093,0.093811,1928
BATER,CLIPS,FUNGO,0.8713645,147,1.4104673,387,0.1084509,1040
BUFAR,CLIPS,VENTO,0.8713271,148,1.4371963,280,0.1139101,405
BRINS,DUPLO,TAXEM,0.8711776,149,1.3330841,724,0.108214,1078
BRINS,CHUTO,PEGAM,0.8711776,149,1.4411215,262,0.1152945,268
BRINS,CHUTO,PAGEM,0.8711776,149,1.4037383,415,0.109957,839
BRINS,CHUTO,FEDAM,0.8711402,150,1.4299065,309,0.1148424,319
BRINS,CHUPO,VETAM,0.8711402,150,1.3758879,541,0.1133858,464
BRINS,CHUPA,VOTEM,0.8711402,150,1.3315888,730,0.1084872,1035
BRINS,CHUVA,TOPEM,0.8711402,150,1.3196262,783,0.108328,1051
BRINS,CHUVA,OPTEM,0.8711402,150,1.1618692,1207,0.0935348,1941
BRINS,CHUPE,VOTAM,0.8711402,150,1.2943925,875,0.105136,1415
BRINS,CHUVA,TEMPO,0.8711402,150,1.3016822,848,0.1097316,860
CHIAM,JULGO,TRENS,0.8707664,151,1.3304673,736,0.1065663,1273
ANDEM,BRUXO,CLIPS,0.8706916,152,1.2186916,1101,0.0944013,1915
BRINS,CALDO,PUXEM,0.8706916,152,1.4818692,120,0.1132022,477
BRUXO,CLIPS,NADEM,0.8706916,152,1.2942056,876,0.1066753,1261
BRUXO,CLIPS,MANDE,0.8706916,152,1.2957009,869,0.1032409,1574
BRUXO,CLIPS,DANEM,0.8706916,152,1.3609346,606,0.1087746,991
CHOVI,LUZAM,TRENS,0.8706168,153,1.1373832,1237,0.0883879,2043
CLIPS,HORTA,MUDEZ,0.8704299,154,1.3693458,567,0.113135,482
BRINS,CAPUT,JOVEM,0.8700935,155,1.2231776,1091,0.1016108,1694
BRINS,CAPUT,GOZEM,0.8700187,156,1.2366355,1055,0.1018782,1676
BRINS,CAPUZ,VOTEM,0.8699813,157,1.2966355,866,0.1044019,1485
CLIPS,RUGAM,VENHO,0.8699439,158,1.4592523,196,0.1158139,230
BRINS,DUCHA,MOVEL,0.8696075,159,1.2957009,869,0.1068811,1239
BRINS,CHUVA,MOLDE,0.8696075,159,1.2852336,910,0.1036098,1539
CLIPS,MUDEZ,TRAJO,0.8693832,160,1.2052336,1130,0.0897285,2023
DOGMA,FUZIL,TRENS,0.869271,161,1.1882243,1164,0.0957644,1880
BRINS,DATEM,JULGO,0.8690841,162,1.3818692,514,0.1099755,831
BRINS,DOTEM,JULGA,0.8690841,162,1.3749533,545,0.1104144,776
BUCHO,PIFAM,TRENS,0.868972,163,1.3558879,629,0.1067846,1253
BUFAM,PICHO,TRENS,0.868972,163,1.3558879,629,0.1067846,1253
BRINS,MUDEZ,VOLTA,0.8689346,164,1.3786916,527,0.1101839,802
CLIPS,JOGAR,NUVEM,0.8688972,165,1.3166355,794,0.1086279,1012
CLIPS,UNGEM,VORAZ,0.868785,166,1.3119626,815,0.1100603,817
CLIPS,GOZAR,NUVEM,0.868785,166,1.3171963,792,0.1086118,1015
CLIPS,GRAVO,ZUNEM,0.868785,166,1.2719626,953,0.0913887,1989
BUFEM,CLIPS,GRAVO,0.8687103,167,1.2450467,1031,0.0899324,2019
CLIPS,GRUDO,TENHA,0.8686729,168,1.3714019,560,0.1113693,665
CLIPS,GRUDA,TENHO,0.8686729,168,1.3714019,560,0.1113693,665
CHOVI,DUPLA,TRENS,0.8686355,169,1.0671028,1272,0.0837227,2144
BRINS,CEDAM,JULGO,0.8685981,170,1.4581308,199,0.1169001,148
FICAM,JULHO,TRENS,0.8685607,171,1.3656075,585,0.1076733,1130
COLHI,FUJAM,TRENS,0.8685607,171,1.3543925,634,0.1042368,1496
FUZIL,MACHO,TRENS,0.8684486,172,1.2188785,1100,0.0971122,1851
BRINS,CALVO,MUDEZ,0.8684486,172,1.388972,481,0.1103332,786
CHAMO,FUZIL,TRENS,0.8684486,172,1.0958879,1256,0.0778004,2176
FICHO,LUZAM,TRENS,0.8684486,172,1.342243,682,0.106752,1255
BRINS,LUZEM,VODCA,0.8684486,172,1.3523364,643,0.1090583,959
BRINS,JULHO,TECAM,0.8682617,173,1.4299065,309,0.1160327,213
BRINS,DUPLO,VAGEM,0.8682617,173,1.3499065,651,0.1076497,1133
BRINS,PLUGO,VEDAM,0.8682617,173,1.3628037,598,0.1111737,684
BRINS,CATEM,JULHO,0.8682617,173,1.4371963,280,0.1124906,541
ADVEM,BRINS,PLUGO,0.8682617,173,1.1949533,1154,0.0921584,1975
BRINS,DEVAM,PLUGO,0.8682617,173,1.3435514,676,0.110777,735
BICAM,JULHO,TRENS,0.8682617,173,1.3491589,654,0.1073341,1179
BRINS,LUZEM,TACHO,0.8681495,174,1.3691589,568,0.1097739,854
COLHA,TRENS,ZUMBI,0.8681495,174,1.2471028,1027,0.0999615,1761
CALHO,TRENS,ZUMBI,0.8681495,174,1.2540187,1008,0.0995225,1781
BRINS,LUZEM,TOCHA,0.8681495,174,1.362243,601,0.1102128,798
BICHO,LUZAM,TRENS,0.8681495,174,1.3257944,755,0.1064128,1286
COLHI,TRENS,ZUMBA,0.8681495,174,1.2471028,1027,0.0999615,1761
BRINS,CHUTO,ZELAM,0.8681495,174,1.4078505,397,0.1152721,271
BRINS,CHATO,LUZEM,0.8681495,174,1.2884112,898,0.092414,1967
COXIM,JULGA,TRENS,0.8681121,175,1.2928972,881,0.1020272,1669
BRINS,FUJEM,PACTO,0.8679252,176,1.4508411,227,0.1114517,652
BRINS,CAPTO,FUJEM,0.8679252,176,1.4474766,241,0.1120649,586
CLIPS,FORUM,GANHE,0.8677757,177,1.3340187,719,0.1035716,1546
CLIPS,FEMUR,GANHO,0.8677757,177,1.306729,833,0.1046981,1456
DIGAM,FLUXO,TRENS,0.8677757,177,1.2573832,994,0.1027075,1620
CLIPS,MUDEZ,TORAX,0.8677757,177,1.36,611,0.1137813,424
CLIPS,FUNGO,HAREM,0.8677757,177,1.4628037,181,0.1144389,359
CLIPS,FRUEM,GANHO,0.8677757,177,1.3895327,479,0.1089303,974
CLIPS,GANHO,RUFEM,0.8677757,177,1.3869159,491,0.109675,871
CLIPS,FUREM,GANHO,0.8677757,177,1.4917757,98,0.1148851,309
CLIPS,FORUM,VENHA,0.8677383,178,1.4203738,345,0.1125163,540
ADVIM,FLUXO,TRENS,0.8677383,178,1.071215,1270,0.0820384,2164
CLIPS,RUFAM,VENHO,0.8677383,178,1.4360748,285,0.1152686,272
CLIPS,FURAM,VENHO,0.8677383,178,1.5409346,15,0.1204786,33
CLIPS,FUMAR,VENHO,0.8677383,178,1.4321495,300,0.1133554,466
CLIPS,FRUAM,VENHO,0.8677383,178,1.4386916,274,0.1145239,346
CLIPS,GRADE,JUNTO,0.8676262,179,1.2357009,1059,0.0863673,2090
CLIPS,GRUDE,JANTO,0.8676262,179,1.297757,862,0.1029932,1596
CLIPS,DROGA,JUNTE,0.8676262,179,1.1988785,1142,0.0919457,1976
CLIPS,GRUDO,JANTE,0.8676262,179,1.297757,862,0.1029932,1596
CLIPS,GORDA,JUNTE,0.8676262,179,1.3930841,465,0.1093868,908
CLIPS,DRAGO,JUNTE,0.8676262,179,1.2173832,1102,0.0859452,2102
CLIPS,GRUDE,TANJO,0.8676262,179,1.2857944,907,0.1025743,1635
CLIPS,JUNTO,VEDAR,0.8675888,180,1.4207477,344,0.1137597,426
CLIPS,REDUZ,TANGO,0.867514,181,1.2738318,947,0.1051289,1416
CLIPS,NUDEZ,TRAGO,0.867514,181,1.177757,1182,0.0878464,2057
CLIPS,GRATO,NUDEZ,0.867514,181,1.2024299,1136,0.0885732,2037
CLIPS,GRUDO,TENAZ,0.867514,181,1.362243,601,0.1123312,560
BRINS,MECHA,PLUGO,0.8674766,182,1.3162617,796,0.1090176,964
BRINS,CHAGO,PULEM,0.8674766,182,1.3295327,738,0.0928627,1957
ACHEM,BRINS,PLUGO,0.8674766,182,1.1740187,1189,0.0917833,1979
CLIPS,NUDEZ,TROVA,0.8674766,182,1.1592523,1209,0.0938461,1926
BRINS,CHEGO,PULAM,0.8674766,182,1.3848598,502,0.1069552,1231
BRINS,CHAME,PLUGO,0.8674766,182,1.1186916,1245,0.0810172,2169
BRINS,CHEGO,PLUMA,0.8674766,182,1.211215,1119,0.0984609,1820
BRINS,CHUPO,GELAM,0.8674766,182,1.3811215,517,0.1135461,453
BRINS,CHUPO,LEGAM,0.8674766,182,1.3571963,624,0.1126409,522
CLIPS,NUDEZ,TRAVO,0.8674766,182,1.177757,1182,0.0878455,2058
CLIPS,NUDEZ,VOTAR,0.8674766,182,1.3005607,853,0.1073961,1173
BRINS,CHUPA,MOVEL,0.8674393,183,1.2386916,1049,0.1049234,1432
BRINS,CHUPO,LAVEM,0.8674393,183,1.3069159,832,0.1070198,1221
BRINS,CHOVE,PLUMA,0.8674393,183,1.1001869,1252,0.0870169,2075
BRINS,CHOVE,PULAM,0.8674393,183,1.2738318,947,0.0955112,1885
BRINS,CHUPO,LEVAM,0.8674393,183,1.3442991,673,0.1123574,557
BRINS,CHUPO,VELAM,0.8674393,183,1.3928972,466,0.1138022,420
BRUMA,CLIPS,VENHO,0.8674393,183,1.3583178,620,0.110355,781
BRINS,CUPOM,VELHA,0.8674393,183,1.3697196,566,0.1054182,1389
BRINS,CHUTO,VAGEM,0.8674393,183,1.3773832,534,0.1090927,954
BRINS,CHUPO,VALEM,0.8674393,183,1.355514,631,0.1084647,1039
BRINS,CHOVA,PULEM,0.8674393,183,1.311028,819,0.0988624,1804
CLIPS,GRAXO,NUVEM,0.8672897,184,1.208785,1126,0.0894369,2029
JULGO,PIFAM,TRENS,0.867215,185,1.3420561,683,0.1068755,1242
FUGAZ,LIMPO,TRENS,0.8671028,186,1.2695327,956,0.1035304,1552
BRINS,CULTO,JAZEM,0.8671028,186,1.4431776,255,0.112945,497
CHIAM,FLUXO,TRENS,0.8669533,187,1.2568224,996,0.1026362,1627
BRINS,JULGO,TAPEM,0.8669159,188,1.3680374,574,0.1095765,881
BRINS,JULGA,TOPEM,0.8669159,188,1.3611215,605,0.1100154,821
BRINS,JULGO,TAMPE,0.8669159,188,1.2685981,960,0.1027303,1617
BRINS,JULGA,TEMPO,0.8669159,188,1.3431776,678,0.1114189,658
BRINS,JULGA,OPTEM,0.8669159,188,1.2033645,1134,0.0952221,1893
BRINS,FALTO,MUDEZ,0.8667664,189,1.402243,423,0.1099629,837
CLIPS,FORJA,UNGEM,0.866729,190,1.326729,750,0.1092099,933
CLIPS,FUNGO,RAJEM,0.866729,190,1.4138318,373,0.1102542,795
CLIPS,FUJAM,GENRO,0.866729,190,1.4571963,201,0.115236,275
CLIPS,FUNGO,REJAM,0.866729,190,1.451215,226,0.1155917,247
CLIPS,FUJAM,NEGRO,0.866729,190,1.3958879,450,0.1132797,467
CLIPS,FUJAM,NERVO,0.8666916,191,1.4431776,255,0.1178252,113
CLIPS,FURNA,JOVEM,0.8666916,191,1.4016822,426,0.1129933,492
CLIPS,FORJA,NUVEM,0.8666916,191,1.3996262,434,0.1129777,493
